,LoanOriginalAmount,IncomeRange,IsBorrowerHomeOwner
790,3151,"$50,000-74,999",TRUE
791,1000,"$25,000-49,999",FALSE
792,3000,"$25,000-49,999",FALSE
793,15000,"$50,000-74,999",TRUE
794,10000,"$50,000-74,999",TRUE
796,10000,"$25,000-49,999",TRUE
797,2500,"$75,000-99,999",TRUE
799,16000,"$50,000-74,999",TRUE
800,12000,"$100,000+",TRUE
801,5000,"$50,000-74,999",TRUE
802,4000,"$25,000-49,999",FALSE
804,9500,"$75,000-99,999",TRUE
805,2000,"$25,000-49,999",FALSE
806,5110,"$25,000-49,999",FALSE
807,13000,"$75,000-99,999",FALSE
808,5000,"$25,000-49,999",TRUE
809,3000,"$50,000-74,999",TRUE
810,3000,"$25,000-49,999",FALSE
811,7000,"$25,000-49,999",FALSE
812,4000,"$50,000-74,999",TRUE
813,10000,"$25,000-49,999",FALSE
815,3000,"$75,000-99,999",TRUE
816,6000,"$50,000-74,999",TRUE
818,25000,"$100,000+",TRUE
819,2000,"$1-24,999",FALSE
820,3000,"$25,000-49,999",FALSE
822,4500,"$75,000-99,999",TRUE
823,6000,"$25,000-49,999",FALSE
824,5000,"$25,000-49,999",FALSE
825,25000,"$75,000-99,999",FALSE
826,10000,"$25,000-49,999",FALSE
827,10000,"$25,000-49,999",FALSE
828,4600,"$1-24,999",TRUE
829,15000,"$100,000+",TRUE
830,8000,"$25,000-49,999",TRUE
831,4900,"$100,000+",TRUE
832,20000,"$75,000-99,999",TRUE
833,15000,"$50,000-74,999",TRUE
834,4000,"$50,000-74,999",TRUE
835,2500,"$25,000-49,999",FALSE
836,10000,"$50,000-74,999",TRUE
838,20000,"$100,000+",TRUE
839,12000,"$75,000-99,999",TRUE
840,1000,"$50,000-74,999",TRUE
841,25000,"$75,000-99,999",TRUE
842,10000,"$25,000-49,999",TRUE
844,2500,"$50,000-74,999",FALSE
845,25000,"$100,000+",TRUE
846,10000,"$50,000-74,999",FALSE
847,15000,"$25,000-49,999",TRUE
848,10000,"$100,000+",TRUE
849,15000,"$75,000-99,999",FALSE
850,1000,"$1-24,999",FALSE
851,13800,"$100,000+",FALSE
852,2500,"$25,000-49,999",FALSE
855,15000,"$50,000-74,999",FALSE
856,12000,"$50,000-74,999",TRUE
857,4000,"$25,000-49,999",FALSE
858,3000,"$25,000-49,999",FALSE
859,10000,"$50,000-74,999",TRUE
860,7000,"$100,000+",FALSE
861,7000,"$25,000-49,999",FALSE
862,6000,"$100,000+",FALSE
863,7500,"$1-24,999",FALSE
864,4000,"$100,000+",FALSE
865,13000,"$50,000-74,999",TRUE
866,2690,"$100,000+",FALSE
867,10000,"$25,000-49,999",FALSE
868,9500,"$25,000-49,999",FALSE
869,1000,"$1-24,999",TRUE
870,4000,"$75,000-99,999",TRUE
871,7000,"$25,000-49,999",TRUE
872,17000,"$100,000+",FALSE
873,3100,"$50,000-74,999",FALSE
874,3000,"$25,000-49,999",FALSE
875,4000,"$25,000-49,999",TRUE
876,15000,"$25,000-49,999",TRUE
877,12500,"$100,000+",FALSE
878,13000,"$25,000-49,999",TRUE
879,3000,"$50,000-74,999",TRUE
880,4000,"$100,000+",TRUE
881,1000,"$50,000-74,999",FALSE
882,6000,"$100,000+",TRUE
883,15000,"$100,000+",TRUE
884,10000,"$50,000-74,999",FALSE
885,15000,"$50,000-74,999",TRUE
886,2000,"$1-24,999",FALSE
887,4000,"$25,000-49,999",FALSE
888,7500,"$25,000-49,999",FALSE
890,15000,"$75,000-99,999",TRUE
891,25000,"$100,000+",TRUE
892,15000,"$50,000-74,999",TRUE
893,20000,"$100,000+",FALSE
894,2200,"$25,000-49,999",TRUE
895,3600,"$50,000-74,999",TRUE
896,4000,"$1-24,999",TRUE
897,10000,"$50,000-74,999",TRUE
898,7500,"$25,000-49,999",FALSE
899,7500,"$100,000+",TRUE
900,20000,"$50,000-74,999",TRUE
901,10000,"$100,000+",TRUE
902,23695,"$100,000+",TRUE
903,5000,"$50,000-74,999",TRUE
904,15000,"$100,000+",FALSE
905,7900,"$75,000-99,999",FALSE
907,4000,"$50,000-74,999",TRUE
908,4000,"$1-24,999",TRUE
909,15000,"$75,000-99,999",TRUE
910,4000,"$75,000-99,999",TRUE
911,5000,"$75,000-99,999",TRUE
912,4000,"$25,000-49,999",FALSE
914,5000,"$100,000+",FALSE
915,10000,"$25,000-49,999",TRUE
916,5500,"$50,000-74,999",FALSE
917,1500,"$100,000+",TRUE
920,14500,"$25,000-49,999",FALSE
922,4000,"$1-24,999",FALSE
923,2000,"$50,000-74,999",FALSE
924,7500,"$25,000-49,999",TRUE
925,10000,"$25,000-49,999",FALSE
926,13000,"$50,000-74,999",FALSE
927,13000,"$100,000+",FALSE
928,3000,"$25,000-49,999",TRUE
929,5404,"$50,000-74,999",FALSE
930,3000,"$25,000-49,999",FALSE
931,5000,"$75,000-99,999",FALSE
933,10000,"$25,000-49,999",TRUE
934,7400,"$50,000-74,999",TRUE
935,20000,"$75,000-99,999",TRUE
936,1000,"$100,000+",TRUE
937,25000,"$75,000-99,999",TRUE
938,15000,"$50,000-74,999",FALSE
939,3500,"$25,000-49,999",FALSE
940,3000,"$25,000-49,999",FALSE
941,10000,"$50,000-74,999",TRUE
942,6000,"$50,000-74,999",TRUE
943,4500,"$100,000+",FALSE
944,13000,"$100,000+",TRUE
946,7000,"$50,000-74,999",FALSE
947,5000,"$50,000-74,999",FALSE
948,8000,"$25,000-49,999",TRUE
950,4000,"$100,000+",FALSE
951,10000,"$25,000-49,999",TRUE
952,4000,"$25,000-49,999",TRUE
953,15000,"$100,000+",FALSE
954,8000,"$25,000-49,999",TRUE
955,7500,$0,FALSE
956,1000,"$50,000-74,999",TRUE
957,15000,"$100,000+",TRUE
959,3000,"$50,000-74,999",FALSE
960,4000,"$100,000+",TRUE
961,4000,"$50,000-74,999",TRUE
962,4500,"$25,000-49,999",FALSE
963,14000,"$100,000+",TRUE
964,3000,"$100,000+",TRUE
965,15000,"$50,000-74,999",TRUE
966,8500,"$75,000-99,999",TRUE
967,18500,"$100,000+",TRUE
968,13000,"$50,000-74,999",TRUE
969,15000,"$50,000-74,999",TRUE
970,10000,"$25,000-49,999",TRUE
971,13000,"$50,000-74,999",TRUE
972,4000,"$75,000-99,999",FALSE
973,4000,"$25,000-49,999",TRUE
975,2000,"$25,000-49,999",FALSE
977,15000,"$100,000+",TRUE
978,25000,"$75,000-99,999",TRUE
979,15000,"$75,000-99,999",FALSE
980,11500,"$50,000-74,999",TRUE
981,8500,"$25,000-49,999",FALSE
982,4000,"$25,000-49,999",FALSE
983,6500,"$75,000-99,999",TRUE
984,15000,"$50,000-74,999",TRUE
985,5000,"$25,000-49,999",FALSE
986,4000,"$50,000-74,999",TRUE
987,15000,"$75,000-99,999",TRUE
988,2500,"$100,000+",TRUE
990,15000,"$50,000-74,999",TRUE
991,17500,"$100,000+",TRUE
992,4981,"$75,000-99,999",FALSE
993,2000,"$50,000-74,999",FALSE
994,15000,"$50,000-74,999",TRUE
995,4000,"$25,000-49,999",FALSE
996,4000,"$25,000-49,999",FALSE
997,3000,"$100,000+",TRUE
998,10000,"$50,000-74,999",TRUE
999,10000,"$25,000-49,999",TRUE
1000,10000,"$25,000-49,999",TRUE
1001,4000,"$1-24,999",FALSE
1002,25000,"$75,000-99,999",TRUE
1003,2000,"$1-24,999",FALSE
1004,4000,"$100,000+",TRUE
1005,1500,"$25,000-49,999",FALSE
1006,6001,"$50,000-74,999",FALSE
1007,2500,"$25,000-49,999",FALSE
1008,5000,"$50,000-74,999",TRUE
1009,6567,"$50,000-74,999",FALSE
1010,3000,"$75,000-99,999",FALSE
1011,7500,"$25,000-49,999",FALSE
1012,4000,"$100,000+",TRUE
1013,13000,"$50,000-74,999",TRUE
1014,1000,"$50,000-74,999",FALSE
1016,7000,"$25,000-49,999",FALSE
1017,7000,"$25,000-49,999",FALSE
1018,15000,"$50,000-74,999",TRUE
1019,9000,"$50,000-74,999",TRUE
1020,4000,"$25,000-49,999",FALSE
1021,4500,"$100,000+",FALSE
1022,10000,"$25,000-49,999",TRUE
1023,5000,"$25,000-49,999",TRUE
1025,2000,"$1-24,999",FALSE
1026,11500,"$25,000-49,999",TRUE
1027,10000,"$25,000-49,999",TRUE
1028,10000,"$25,000-49,999",FALSE
1029,3500,"$25,000-49,999",FALSE
1030,30000,"$100,000+",TRUE
1031,15000,"$50,000-74,999",FALSE
1032,5000,"$50,000-74,999",TRUE
1033,5000,"$1-24,999",FALSE
1034,10000,"$25,000-49,999",TRUE
1036,12000,"$100,000+",FALSE
1037,2000,"$25,000-49,999",FALSE
1038,4000,"$75,000-99,999",TRUE
1039,10000,"$100,000+",TRUE
1040,15000,"$50,000-74,999",TRUE
1042,4000,"$50,000-74,999",TRUE
1043,20000,"$50,000-74,999",TRUE
1044,5000,"$25,000-49,999",TRUE
1045,7500,"$50,000-74,999",FALSE
1046,4000,"$50,000-74,999",FALSE
1047,2000,"$25,000-49,999",TRUE
1048,4000,"$50,000-74,999",TRUE
1049,5000,"$50,000-74,999",TRUE
1050,25000,"$100,000+",FALSE
1051,4000,"$25,000-49,999",FALSE
1052,15000,"$50,000-74,999",TRUE
1053,5000,"$50,000-74,999",TRUE
1054,15000,"$100,000+",FALSE
1055,8000,"$25,000-49,999",FALSE
1056,13000,"$100,000+",TRUE
1057,2500,"$25,000-49,999",FALSE
1058,10000,"$50,000-74,999",TRUE
1059,4500,"$100,000+",TRUE
1060,10000,"$50,000-74,999",TRUE
1061,2000,"$1-24,999",FALSE
1062,15000,"$50,000-74,999",FALSE
1064,3000,"$25,000-49,999",FALSE
1065,2000,"$75,000-99,999",FALSE
1066,12015,"$50,000-74,999",TRUE
1067,4000,"$1-24,999",TRUE
1068,3000,"$50,000-74,999",FALSE
1069,15000,"$100,000+",FALSE
1070,25000,"$75,000-99,999",TRUE
1071,5000,"$25,000-49,999",FALSE
1072,4000,"$50,000-74,999",TRUE
1073,9000,"$75,000-99,999",TRUE
1074,15000,"$100,000+",TRUE
1075,20000,"$50,000-74,999",TRUE
1076,4000,"$100,000+",TRUE
1077,4000,"$100,000+",TRUE
1078,2000,"$50,000-74,999",TRUE
1079,5000,"$50,000-74,999",TRUE
1080,20000,"$75,000-99,999",FALSE
1081,3000,"$25,000-49,999",FALSE
1083,4000,"$50,000-74,999",TRUE
1084,15000,"$50,000-74,999",FALSE
1085,12000,"$25,000-49,999",FALSE
1086,8500,"$25,000-49,999",TRUE
1087,2500,"$1-24,999",FALSE
1088,10000,"$25,000-49,999",TRUE
1089,4000,"$25,000-49,999",FALSE
1090,15000,"$100,000+",FALSE
1091,5000,"$25,000-49,999",FALSE
1092,14000,"$25,000-49,999",TRUE
1093,19000,"$75,000-99,999",TRUE
1094,6000,"$75,000-99,999",TRUE
1095,10000,"$25,000-49,999",FALSE
1096,6250,"$50,000-74,999",FALSE
1097,7400,"$100,000+",TRUE
1098,24000,"$100,000+",FALSE
1099,4000,"$50,000-74,999",FALSE
1100,15000,"$50,000-74,999",TRUE
1101,4000,"$50,000-74,999",TRUE
1103,5000,"$50,000-74,999",TRUE
1104,7500,"$50,000-74,999",TRUE
1105,15000,"$100,000+",TRUE
1107,15000,"$50,000-74,999",TRUE
1108,3500,"$25,000-49,999",FALSE
1109,3000,"$1-24,999",FALSE
1110,2000,"$50,000-74,999",FALSE
1111,15000,"$50,000-74,999",TRUE
1112,5000,"$100,000+",TRUE
1113,12000,"$75,000-99,999",TRUE
1114,10000,"$25,000-49,999",FALSE
1115,8000,"$25,000-49,999",FALSE
1116,2500,"$25,000-49,999",TRUE
1117,15000,"$100,000+",TRUE
1118,7500,"$50,000-74,999",TRUE
1119,20000,"$50,000-74,999",TRUE
1120,7000,"$75,000-99,999",FALSE
1121,4000,"$50,000-74,999",TRUE
1122,15000,"$50,000-74,999",FALSE
1123,22000,"$100,000+",TRUE
1124,10000,"$50,000-74,999",FALSE
1125,4000,"$100,000+",TRUE
1126,3000,"$100,000+",FALSE
1128,4000,"$50,000-74,999",TRUE
1129,15000,"$75,000-99,999",TRUE
1130,2000,"$25,000-49,999",FALSE
1131,10000,"$25,000-49,999",FALSE
1132,7500,"$50,000-74,999",FALSE
1133,2000,"$100,000+",TRUE
1134,10000,"$50,000-74,999",TRUE
1135,4000,"$50,000-74,999",TRUE
1136,10000,"$25,000-49,999",TRUE
1138,4000,"$100,000+",TRUE
1139,1000,"$25,000-49,999",TRUE
1140,2500,"$25,000-49,999",FALSE
1141,10000,"$25,000-49,999",FALSE
1142,7500,"$100,000+",TRUE
1143,3300,"$50,000-74,999",TRUE
1144,10000,"$25,000-49,999",FALSE
1145,1600,"$25,000-49,999",FALSE
1147,13000,"$50,000-74,999",TRUE
1148,14500,"$75,000-99,999",FALSE
1150,10000,"$25,000-49,999",FALSE
1151,10000,"$25,000-49,999",FALSE
1152,6000,"$50,000-74,999",TRUE
1153,15000,"$100,000+",FALSE
1154,8000,"$75,000-99,999",TRUE
1155,5500,"$25,000-49,999",FALSE
1156,4000,"$1-24,999",FALSE
1157,4000,"$25,000-49,999",FALSE
1159,14080,"$75,000-99,999",TRUE
1160,4000,"$25,000-49,999",TRUE
1162,13000,"$50,000-74,999",FALSE
1163,2000,"$50,000-74,999",FALSE
1165,15000,"$75,000-99,999",FALSE
1166,8000,"$1-24,999",FALSE
1167,4000,"$75,000-99,999",FALSE
1168,15000,"$50,000-74,999",TRUE
1169,10000,"$25,000-49,999",FALSE
1170,9500,"$75,000-99,999",TRUE
1171,4000,"$25,000-49,999",FALSE
1172,25000,"$100,000+",FALSE
1173,2000,"$1-24,999",FALSE
1174,25000,"$75,000-99,999",TRUE
1175,22500,"$100,000+",TRUE
1176,4000,"$1-24,999",FALSE
1177,10000,"$50,000-74,999",FALSE
1178,10000,"$25,000-49,999",FALSE
1179,17700,"$50,000-74,999",TRUE
1180,1500,"$25,000-49,999",FALSE
1181,7000,"$50,000-74,999",TRUE
1182,6000,"$75,000-99,999",FALSE
1183,4000,"$1-24,999",FALSE
1184,4000,"$25,000-49,999",FALSE
1186,3000,"$25,000-49,999",FALSE
1187,3500,"$75,000-99,999",TRUE
1188,7000,"$50,000-74,999",FALSE
1189,10000,"$75,000-99,999",TRUE
1190,2000,"$25,000-49,999",TRUE
1191,5000,"$75,000-99,999",TRUE
1192,15000,"$50,000-74,999",FALSE
1194,6500,"$75,000-99,999",TRUE
1195,6000,"$100,000+",TRUE
1196,17000,"$100,000+",FALSE
1197,20000,"$75,000-99,999",TRUE
1198,8000,"$1-24,999",TRUE
1199,10000,"$25,000-49,999",TRUE
1200,11000,"$100,000+",TRUE
1201,5000,"$25,000-49,999",FALSE
1202,15000,"$50,000-74,999",TRUE
1203,2500,"$25,000-49,999",FALSE
1204,23000,"$75,000-99,999",FALSE
1205,15000,"$50,000-74,999",TRUE
1206,9000,"$100,000+",FALSE
1207,5000,"$100,000+",FALSE
1208,4000,"$50,000-74,999",TRUE
1209,9800,"$75,000-99,999",FALSE
1210,2854,"$100,000+",TRUE
1213,9750,"$50,000-74,999",TRUE
1214,15001,"$25,000-49,999",FALSE
1215,15000,"$50,000-74,999",FALSE
1216,4000,"$25,000-49,999",TRUE
1217,5000,"$50,000-74,999",TRUE
1218,15000,"$100,000+",TRUE
1219,7000,"$1-24,999",FALSE
1220,20000,"$100,000+",TRUE
1221,25000,"$75,000-99,999",FALSE
1222,3500,"$25,000-49,999",FALSE
1223,2000,"$25,000-49,999",FALSE
1224,35000,"$100,000+",FALSE
1225,4000,"$25,000-49,999",FALSE
1226,7500,"$50,000-74,999",FALSE
1227,4000,"$50,000-74,999",FALSE
1228,7000,"$50,000-74,999",FALSE
1229,12500,"$50,000-74,999",TRUE
1230,2500,"$50,000-74,999",FALSE
1231,4000,"$50,000-74,999",FALSE
1232,3000,"$25,000-49,999",FALSE
1233,2000,"$1-24,999",FALSE
1235,6500,"$50,000-74,999",TRUE
1236,3000,"$25,000-49,999",TRUE
1238,5500,"$100,000+",TRUE
1239,4000,"$1-24,999",TRUE
1241,20000,"$100,000+",TRUE
1242,15000,"$50,000-74,999",TRUE
1244,13000,"$50,000-74,999",FALSE
1245,17500,"$50,000-74,999",TRUE
1246,10000,"$25,000-49,999",TRUE
1247,10000,"$1-24,999",FALSE
1248,4000,"$75,000-99,999",FALSE
1249,1000,"$1-24,999",FALSE
1250,6001,"$50,000-74,999",FALSE
1252,4000,"$1-24,999",FALSE
1253,8000,"$50,000-74,999",TRUE
1254,1200,"$50,000-74,999",FALSE
1255,2000,"$100,000+",TRUE
1256,11000,"$100,000+",TRUE
1257,1000,"$75,000-99,999",FALSE
1258,9900,"$75,000-99,999",FALSE
1259,7000,"$75,000-99,999",FALSE
1260,15000,"$25,000-49,999",FALSE
1261,15000,"$75,000-99,999",TRUE
1262,8500,"$100,000+",TRUE
1263,15000,"$75,000-99,999",TRUE
1264,10000,"$50,000-74,999",TRUE
1265,10000,"$50,000-74,999",FALSE
1266,25000,"$75,000-99,999",TRUE
1267,2800,"$25,000-49,999",FALSE
1268,8000,"$100,000+",TRUE
1269,3000,"$75,000-99,999",TRUE
1270,10000,"$50,000-74,999",FALSE
1271,15000,"$25,000-49,999",TRUE
1272,7000,"$50,000-74,999",FALSE
1273,1500,"$100,000+",FALSE
1274,13000,"$100,000+",FALSE
1275,5000,"$75,000-99,999",TRUE
1276,6571,"$75,000-99,999",TRUE
1277,4000,"$50,000-74,999",TRUE
1278,7500,"$75,000-99,999",TRUE
1279,6001,"$50,000-74,999",TRUE
1280,4000,"$25,000-49,999",TRUE
1281,20000,"$75,000-99,999",TRUE
1282,4000,"$25,000-49,999",FALSE
1283,2900,"$25,000-49,999",TRUE
1284,4000,"$25,000-49,999",TRUE
1285,15000,"$25,000-49,999",FALSE
1286,4200,"$1-24,999",FALSE
1287,5000,"$50,000-74,999",FALSE
1288,8500,"$50,000-74,999",FALSE
1289,15000,"$50,000-74,999",TRUE
1290,5700,"$50,000-74,999",TRUE
1291,4000,"$100,000+",TRUE
1292,15000,"$50,000-74,999",FALSE
1293,4000,"$25,000-49,999",FALSE
1294,7700,"$75,000-99,999",FALSE
1295,7000,"$25,000-49,999",FALSE
1296,3400,"$75,000-99,999",FALSE
1297,10000,"$25,000-49,999",FALSE
1298,5000,"$50,000-74,999",TRUE
1299,33750,"$100,000+",TRUE
1300,13000,"$25,000-49,999",TRUE
1301,15000,"$50,000-74,999",FALSE
1302,15000,"$50,000-74,999",TRUE
1303,10000,"$50,000-74,999",FALSE
1304,2000,"$50,000-74,999",FALSE
1305,10000,"$100,000+",TRUE
1306,15000,"$50,000-74,999",FALSE
1307,4000,"$25,000-49,999",FALSE
1308,15000,"$100,000+",TRUE
1309,10000,"$25,000-49,999",TRUE
1310,6000,"$75,000-99,999",FALSE
1311,11300,"$25,000-49,999",FALSE
1312,10000,"$25,000-49,999",FALSE
1313,1000,"$1-24,999",FALSE
1314,10000,"$50,000-74,999",TRUE
1316,18000,"$75,000-99,999",TRUE
1317,7200,"$25,000-49,999",FALSE
1318,4000,"$1-24,999",FALSE
1319,4500,"$75,000-99,999",TRUE
1320,2500,"$75,000-99,999",FALSE
1321,12565,"$75,000-99,999",TRUE
1322,2000,"$50,000-74,999",FALSE
1323,15000,"$100,000+",TRUE
1324,3000,"$25,000-49,999",FALSE
1326,5000,"$75,000-99,999",TRUE
1327,4000,"$25,000-49,999",TRUE
1328,3000,"$25,000-49,999",TRUE
1329,7000,"$50,000-74,999",TRUE
1330,8000,"$25,000-49,999",TRUE
1331,3000,"$1-24,999",TRUE
1332,3500,"$100,000+",FALSE
1334,7500,"$75,000-99,999",TRUE
1335,16000,"$100,000+",TRUE
1336,8000,"$100,000+",TRUE
1337,7500,"$25,000-49,999",TRUE
1338,10000,"$100,000+",TRUE
1339,10000,"$50,000-74,999",TRUE
1340,15000,"$75,000-99,999",TRUE
1341,4000,"$50,000-74,999",FALSE
1342,15000,"$50,000-74,999",TRUE
1343,2000,"$25,000-49,999",TRUE
1344,7000,"$25,000-49,999",FALSE
1345,2000,"$100,000+",TRUE
1346,12000,"$50,000-74,999",FALSE
1347,1000,$0,FALSE
1348,20000,"$100,000+",TRUE
1349,4000,"$25,000-49,999",FALSE
1350,1800,"$25,000-49,999",FALSE
1351,6000,"$1-24,999",FALSE
1352,3500,"$1-24,999",FALSE
1353,13000,"$25,000-49,999",TRUE
1354,5000,"$25,000-49,999",TRUE
1355,5000,"$100,000+",TRUE
1356,14000,"$50,000-74,999",TRUE
1357,1450,"$1-24,999",FALSE
1358,3000,"$75,000-99,999",TRUE
1359,8500,"$50,000-74,999",FALSE
1360,10000,"$25,000-49,999",TRUE
1361,1500,"$50,000-74,999",TRUE
1362,7000,"$100,000+",TRUE
1363,7000,"$25,000-49,999",FALSE
1364,6000,"$25,000-49,999",TRUE
1365,7000,"$50,000-74,999",TRUE
1366,10000,"$75,000-99,999",FALSE
1367,4500,"$50,000-74,999",FALSE
1368,2000,"$25,000-49,999",FALSE
1369,35000,"$100,000+",TRUE
1370,2500,"$50,000-74,999",TRUE
1371,35000,"$100,000+",TRUE
1372,2500,"$50,000-74,999",FALSE
1373,2000,"$25,000-49,999",TRUE
1375,10000,"$25,000-49,999",TRUE
1376,15000,"$50,000-74,999",FALSE
1377,20000,"$75,000-99,999",TRUE
1378,2000,"$50,000-74,999",FALSE
1379,12000,"$100,000+",TRUE
1380,10000,"$75,000-99,999",FALSE
1381,13000,"$50,000-74,999",FALSE
1382,10000,"$25,000-49,999",TRUE
1383,15000,"$50,000-74,999",TRUE
1384,15000,"$75,000-99,999",TRUE
1385,2000,"$1-24,999",FALSE
1386,9000,"$25,000-49,999",FALSE
1387,7500,"$75,000-99,999",FALSE
1388,4000,"$1-24,999",FALSE
1389,15000,"$50,000-74,999",FALSE
1390,20000,"$75,000-99,999",FALSE
1391,6000,"$25,000-49,999",TRUE
1392,11500,"$75,000-99,999",FALSE
1393,3900,"$1-24,999",FALSE
1394,10000,"$25,000-49,999",TRUE
1395,10000,"$100,000+",FALSE
1397,15000,"$50,000-74,999",TRUE
1398,7500,"$100,000+",TRUE
1399,15000,"$50,000-74,999",TRUE
1400,15000,"$50,000-74,999",TRUE
1401,25000,"$100,000+",TRUE
1403,2100,"$50,000-74,999",TRUE
1404,9000,"$50,000-74,999",TRUE
1405,1500,"$25,000-49,999",TRUE
1406,15000,"$75,000-99,999",TRUE
1407,5000,"$25,000-49,999",FALSE
1408,10000,"$75,000-99,999",TRUE
1409,15000,"$100,000+",TRUE
1410,5768,"$25,000-49,999",FALSE
1411,6500,"$25,000-49,999",TRUE
1412,9000,"$50,000-74,999",FALSE
1413,3000,"$100,000+",FALSE
1414,3500,"$25,000-49,999",FALSE
1415,11500,"$25,000-49,999",FALSE
1416,2000,"$75,000-99,999",FALSE
1417,18268,"$50,000-74,999",TRUE
1419,13000,"$50,000-74,999",TRUE
1420,4000,"$75,000-99,999",FALSE
1421,9000,"$25,000-49,999",TRUE
1422,5000,"$1-24,999",FALSE
1423,35000,"$100,000+",TRUE
1424,2000,"$25,000-49,999",FALSE
1425,2500,"$100,000+",TRUE
1426,4000,"$100,000+",FALSE
1427,4000,"$25,000-49,999",FALSE
1428,15000,"$25,000-49,999",TRUE
1429,1000,"$1-24,999",FALSE
1430,30000,"$100,000+",TRUE
1431,20000,"$100,000+",TRUE
1433,10000,"$25,000-49,999",FALSE
1434,9000,"$100,000+",TRUE
1435,3000,"$75,000-99,999",TRUE
1437,3600,"$50,000-74,999",TRUE
1438,8000,"$1-24,999",FALSE
1439,1000,"$25,000-49,999",FALSE
1440,8000,"$25,000-49,999",FALSE
1441,3000,"$25,000-49,999",FALSE
1442,15000,"$75,000-99,999",TRUE
1443,20000,"$75,000-99,999",TRUE
1444,15000,"$25,000-49,999",FALSE
1445,17000,"$100,000+",FALSE
1446,6000,"$75,000-99,999",TRUE
1447,4000,"$50,000-74,999",TRUE
1448,12000,"$50,000-74,999",FALSE
1449,7000,"$25,000-49,999",FALSE
1450,10000,"$25,000-49,999",FALSE
1451,5000,"$100,000+",TRUE
1452,5000,"$1-24,999",FALSE
1453,4000,"$75,000-99,999",FALSE
1454,6800,"$100,000+",FALSE
1455,10000,"$25,000-49,999",FALSE
1456,22000,"$100,000+",TRUE
1457,4600,"$25,000-49,999",FALSE
1458,6500,"$100,000+",TRUE
1459,11500,"$50,000-74,999",FALSE
1461,8000,"$50,000-74,999",FALSE
1462,4000,"$75,000-99,999",TRUE
1463,10000,"$25,000-49,999",FALSE
1464,6500,"$75,000-99,999",TRUE
1465,12880,"$100,000+",FALSE
1466,15000,"$100,000+",FALSE
1467,10000,"$25,000-49,999",FALSE
1468,5000,"$50,000-74,999",TRUE
1470,5000,"$100,000+",FALSE
1471,8500,"$50,000-74,999",TRUE
1473,4000,"$25,000-49,999",FALSE
1474,15000,"$50,000-74,999",TRUE
1475,15000,"$50,000-74,999",TRUE
1476,4000,"$25,000-49,999",TRUE
1477,15000,"$50,000-74,999",FALSE
1478,4000,"$50,000-74,999",FALSE
1479,25000,$0,FALSE
1480,5000,"$50,000-74,999",TRUE
1481,8000,"$100,000+",TRUE
1482,35000,"$100,000+",TRUE
1483,9000,"$50,000-74,999",FALSE
1484,15000,"$50,000-74,999",FALSE
1486,10000,"$100,000+",FALSE
1487,5000,"$50,000-74,999",FALSE
1488,3500,"$1-24,999",FALSE
1489,15000,"$50,000-74,999",FALSE
1490,4000,"$25,000-49,999",FALSE
1491,10000,"$100,000+",TRUE
1492,2000,"$25,000-49,999",TRUE
1493,4000,"$1-24,999",FALSE
1494,4000,"$50,000-74,999",FALSE
1495,8000,"$75,000-99,999",FALSE
1496,10000,"$25,000-49,999",TRUE
1497,1000,"$1-24,999",FALSE
1499,3500,"$100,000+",TRUE
1500,4000,"$25,000-49,999",TRUE
1501,8500,"$50,000-74,999",FALSE
1502,20000,"$50,000-74,999",TRUE
1503,4000,"$1-24,999",FALSE
1504,25000,"$75,000-99,999",FALSE
1505,3000,"$100,000+",TRUE
1506,10000,"$75,000-99,999",FALSE
1507,4000,"$25,000-49,999",FALSE
1508,19000,"$100,000+",TRUE
1509,2500,"$50,000-74,999",TRUE
1510,5000,"$25,000-49,999",FALSE
1511,15000,"$50,000-74,999",FALSE
1512,12000,"$50,000-74,999",TRUE
1513,3000,"$25,000-49,999",FALSE
1514,6000,"$25,000-49,999",TRUE
1515,8000,"$75,000-99,999",FALSE
1517,7500,"$50,000-74,999",TRUE
1518,13000,"$100,000+",TRUE
1519,8000,"$25,000-49,999",FALSE
1520,10000,"$50,000-74,999",TRUE
1521,2500,"$25,000-49,999",FALSE
1523,4000,"$25,000-49,999",FALSE
1524,1250,"$25,000-49,999",FALSE
1525,25000,"$75,000-99,999",TRUE
1526,2000,"$25,000-49,999",FALSE
1527,15000,"$50,000-74,999",TRUE
1528,10000,"$75,000-99,999",FALSE
1529,4000,"$100,000+",FALSE
1532,6000,"$100,000+",TRUE
1533,4000,"$25,000-49,999",TRUE
1534,9500,"$50,000-74,999",FALSE
1535,15000,"$100,000+",TRUE
1536,2100,"$25,000-49,999",FALSE
1537,4000,"$25,000-49,999",TRUE
1538,6000,"$50,000-74,999",TRUE
1539,4000,"$50,000-74,999",TRUE
1540,23000,"$50,000-74,999",TRUE
1541,4000,"$25,000-49,999",FALSE
1542,15000,"$75,000-99,999",TRUE
1543,16000,"$100,000+",TRUE
1544,5900,"$50,000-74,999",FALSE
